dateTime,open,volume
2021-06-01 00:00:00,37253.82000000,81234.66377000
2021-06-02 00:00:00,36694.85000000,67587.37249500
2021-06-03 00:00:00,37568.68000000,75889.10601100
2021-06-04 00:00:00,39246.78000000,91317.79924500
2021-06-05 00:00:00,36829.15000000,70459.62149000
2021-06-06 00:00:00,35516.07000000,47650.20663700
2021-06-07 00:00:00,35796.31000000,77574.95257300
2021-06-08 00:00:00,33556.96000000,123251.18903700
2021-06-09 00:00:00,33380.80000000,136607.59751700
2021-06-10 00:00:00,37388.05000000,109527.28494300
2021-06-11 00:00:00,36677.83000000,78466.00530000
2021-06-12 00:00:00,37331.98000000,87717.54999000
2021-06-13 00:00:00,35546.12000000,86921.02555500
2021-06-14 00:00:00,39020.56000000,108522.39194900
2021-06-15 00:00:00,40516.28000000,80679.62283800
2021-06-16 00:00:00,40143.80000000,87771.97693700
2021-06-17 00:00:00,38349.00000000,79541.30711900
2021-06-18 00:00:00,38092.97000000,95228.04293500
2021-06-19 00:00:00,35820.48000000,68712.44946100
2021-06-20 00:00:00,35483.72000000,89878.17085000
2021-06-21 00:00:00,35600.17000000,168778.87315900
2021-06-22 00:00:00,31614.12000000,204208.17976200
2021-06-23 00:00:00,32509.56000000,126966.10056300
2021-06-24 00:00:00,33675.07000000,86625.80426000
2021-06-25 00:00:00,34663.08000000,116061.13035600
2021-06-26 00:00:00,31576.09000000,107820.37528700
2021-06-27 00:00:00,32283.65000000,96613.24421100
2021-06-28 00:00:00,34702.49000000,82222.26781900
2021-06-29 00:00:00,34494.89000000,90788.79622000
2021-06-30 00:00:00,35911.72000000,77152.19763400
2021-07-01 00:00:00,35045.00000000,71708.26611200
2021-07-02 00:00:00,33502.33000000,56172.18137800
2021-07-03 00:00:00,33786.54000000,43044.57864100
2021-07-04 00:00:00,34669.12000000,43703.47578900
2021-07-05 00:00:00,35288.13000000,64123.87424500
2021-07-06 00:00:00,33690.15000000,58210.59634900
2021-07-07 00:00:00,34220.02000000,53807.52167500
2021-07-08 00:00:00,33862.11000000,70136.48032000
2021-07-09 00:00:00,32875.71000000,47153.93989900
2021-07-10 00:00:00,33815.81000000,34761.17546800
2021-07-11 00:00:00,33502.87000000,31572.64744800
2021-07-12 00:00:00,34259.00000000,48181.40376200
2021-07-13 00:00:00,33086.94000000,41126.36100800
2021-07-14 00:00:00,32729.12000000,46777.82348400
2021-07-15 00:00:00,32820.03000000,51639.57635300
2021-07-16 00:00:00,31874.49000000,48499.86415400
2021-07-17 00:00:00,31383.86000000,34012.24213200
2021-07-18 00:00:00,31520.07000000,35923.71618600
2021-07-19 00:00:00,31778.57000000,47340.46849900
2021-07-20 00:00:00,30839.65000000,61034.04901700
2021-07-21 00:00:00,29790.34000000,82796.26512800
2021-07-22 00:00:00,32144.51000000,46148.09243300
2021-07-23 00:00:00,32287.58000000,50112.86362600
2021-07-24 00:00:00,33634.10000000,47977.55013800
2021-07-25 00:00:00,34261.51000000,47852.92831300
2021-07-26 00:00:00,35381.02000000,152452.51272400
2021-07-27 00:00:00,37241.33000000,88397.26701500
2021-07-28 00:00:00,39456.61000000,101344.52844100
2021-07-29 00:00:00,40019.57000000,53998.43928300
2021-07-30 00:00:00,40018.49000000,73602.78480500
2021-07-31 00:00:00,42206.36000000,44849.79101200
2021-08-01 00:00:00,41461.84000000,53953.18632600
2021-08-02 00:00:00,39850.27000000,50837.35195400
2021-08-03 00:00:00,39146.86000000,57117.43585300
2021-08-04 00:00:00,38207.04000000,52329.35243000
2021-08-05 00:00:00,39723.17000000,84343.75562100
2021-08-06 00:00:00,40862.46000000,75753.94134700
2021-08-07 00:00:00,42836.87000000,73396.74080800
2021-08-08 00:00:00,44572.54000000,69329.09269800
2021-08-09 00:00:00,43794.36000000,74587.88484500
2021-08-10 00:00:00,46248.87000000,53814.64342100
2021-08-11 00:00:00,45585.00000000,52734.90197700
2021-08-12 00:00:00,45510.67000000,55266.10878100
2021-08-13 00:00:00,44400.06000000,48239.37043100
2021-08-14 00:00:00,47799.99000000,46114.35902200
2021-08-15 00:00:00,47068.50000000,42110.71133400
2021-08-16 00:00:00,46973.82000000,52480.57401400
2021-08-17 00:00:00,45901.30000000,57039.34162900
2021-08-18 00:00:00,44695.95000000,54099.41598500
2021-08-19 00:00:00,44699.37000000,53411.75392000
2021-08-20 00:00:00,46760.62000000,56850.35222800
2021-08-21 00:00:00,49322.47000000,46745.13658400
2021-08-22 00:00:00,48821.88000000,37007.88779500
2021-08-23 00:00:00,49239.22000000,52462.54195400
2021-08-24 00:00:00,49488.85000000,51014.59474800
2021-08-25 00:00:00,47674.01000000,44655.83034200
2021-08-26 00:00:00,48973.32000000,49371.27777400
2021-08-27 00:00:00,46843.86000000,42068.10496500
2021-08-28 00:00:00,49069.90000000,26681.06378600
2021-08-29 00:00:00,48895.35000000,32652.28347300
2021-08-30 00:00:00,48767.84000000,40288.35083000
2021-08-31 00:00:00,46982.91000000,48645.52737000
2021-09-01 00:00:00,47100.89000000,49904.65528000
2021-09-02 00:00:00,48810.51000000,54410.77053800
2021-09-03 00:00:00,49246.63000000,59025.64415700
2021-09-04 00:00:00,49998.00000000,34664.65959000
2021-09-05 00:00:00,49917.54000000,40544.83587300
2021-09-06 00:00:00,51756.88000000,49249.66708100
2021-09-07 00:00:00,52666.20000000,123048.80271900
2021-09-08 00:00:00,46868.57000000,65069.31520000
2021-09-09 00:00:00,46048.31000000,50651.66002000
2021-09-10 00:00:00,46395.14000000,49048.26618000
2021-09-11 00:00:00,44842.20000000,30440.40810000
2021-09-12 00:00:00,45173.68000000,32094.28052000
2021-09-13 00:00:00,46025.23000000,65429.15056000
2021-09-14 00:00:00,44940.72000000,44855.85099000
2021-09-15 00:00:00,47103.28000000,43204.71174000
2021-09-16 00:00:00,48121.40000000,40725.08895000
2021-09-17 00:00:00,47737.81000000,34461.92776000
2021-09-18 00:00:00,47299.98000000,30906.47038000
2021-09-19 00:00:00,48292.75000000,29847.24349000
2021-09-20 00:00:00,47241.75000000,78003.52444300
2021-09-21 00:00:00,43016.64000000,84534.08048500
2021-09-22 00:00:00,40734.09000000,58349.05542000
2021-09-23 00:00:00,43546.37000000,48699.57655000
2021-09-24 00:00:00,44865.26000000,84113.42629200
2021-09-25 00:00:00,42810.58000000,33594.57189000
2021-09-26 00:00:00,42670.63000000,49879.99765000
2021-09-27 00:00:00,43160.90000000,39776.84383000
2021-09-28 00:00:00,42147.35000000,43372.26240000
2021-09-29 00:00:00,41025.01000000,33511.53487000
2021-09-30 00:00:00,41524.29000000,46381.22781000
2021-10-01 00:00:00,43820.01000000,66244.87492000
2021-10-02 00:00:00,48141.60000000,30508.98131000
2021-10-03 00:00:00,47634.89000000,30825.05601000
2021-10-04 00:00:00,48200.01000000,46796.49372000
2021-10-05 00:00:00,49224.93000000,52125.66793000
2021-10-06 00:00:00,51471.99000000,79877.54518100
2021-10-07 00:00:00,55315.00000000,54917.37766000
2021-10-08 00:00:00,53785.22000000,46160.25785000
2021-10-09 00:00:00,53955.67000000,55177.08013000
2021-10-10 00:00:00,54949.72000000,89237.83612800
2021-10-11 00:00:00,54659.01000000,52933.16575100
2021-10-12 00:00:00,57471.35000000,53471.28550000
2021-10-13 00:00:00,55996.91000000,55808.44492000
2021-10-14 00:00:00,57370.83000000,43053.33678100
2021-10-15 00:00:00,57347.94000000,82512.90802200
2021-10-16 00:00:00,61672.42000000,35467.88096000
2021-10-17 00:00:00,60875.57000000,39099.24124000
2021-10-18 00:00:00,61528.32000000,51798.44844000
2021-10-19 00:00:00,62005.60000000,53628.10774400
2021-10-20 00:00:00,64280.59000000,51428.93485600
2021-10-21 00:00:00,66001.40000000,68538.64537000
2021-10-22 00:00:00,62193.15000000,52119.35886000
2021-10-23 00:00:00,60688.23000000,27626.93678000
2021-10-24 00:00:00,61286.75000000,31226.57676000
2021-10-25 00:00:00,60852.22000000,36853.83806000
2021-10-26 00:00:00,63078.78000000,40217.50083000
2021-10-27 00:00:00,60328.81000000,62124.49016000
2021-10-28 00:00:00,58413.44000000,61056.35301000
2021-10-29 00:00:00,60575.90000000,43973.90414000
2021-10-30 00:00:00,62253.70000000,31478.12566000
2021-10-31 00:00:00,61859.19000000,39267.63794000
2021-11-01 00:00:00,61299.81000000,44687.66672000
2021-11-02 00:00:00,60911.12000000,46368.28410000
2021-11-03 00:00:00,63220.57000000,43336.09049000
2021-11-04 00:00:00,62896.49000000,35930.93314000
2021-11-05 00:00:00,61395.01000000,31604.48749000
2021-11-06 00:00:00,60940.18000000,25590.57408000
2021-11-07 00:00:00,61470.62000000,25515.68830000
2021-11-08 00:00:00,63273.58000000,54442.09455400
2021-11-09 00:00:00,67525.82000000,44661.37806800
2021-11-10 00:00:00,66947.67000000,65171.50404600
2021-11-11 00:00:00,64882.42000000,37237.98058000
2021-11-12 00:00:00,64774.25000000,44490.10816000
2021-11-13 00:00:00,64122.22000000,22504.97383000
2021-11-14 00:00:00,64380.01000000,25705.07347000
2021-11-15 00:00:00,65519.11000000,37829.37124000
2021-11-16 00:00:00,63606.73000000,77455.15609000
2021-11-17 00:00:00,60058.87000000,46289.38491000
2021-11-18 00:00:00,60344.86000000,62146.99931000
2021-11-19 00:00:00,56891.62000000,50715.88726000
2021-11-20 00:00:00,58057.10000000,33811.59010000
2021-11-21 00:00:00,59707.52000000,31902.22785000
2021-11-22 00:00:00,58617.70000000,51724.32047000
2021-11-23 00:00:00,56243.83000000,49917.85017000
2021-11-24 00:00:00,57541.26000000,39612.04964000
2021-11-25 00:00:00,57138.29000000,42153.51522000
2021-11-26 00:00:00,58960.37000000,65927.87066000
2021-11-27 00:00:00,53723.72000000,29716.99957000
2021-11-28 00:00:00,54716.47000000,36163.71370000
2021-11-29 00:00:00,57274.89000000,40125.28009000
2021-11-30 00:00:00,57776.25000000,49161.05194000
2021-12-01 00:00:00,56950.56000000,44956.63656000
2021-12-02 00:00:00,57184.07000000,37574.05976000
2021-12-03 00:00:00,56484.26000000,58927.69027000
2021-12-04 00:00:00,53601.05000000,114203.37374800
2021-12-05 00:00:00,49152.46000000,45580.82012000
2021-12-06 00:00:00,49396.32000000,58571.21575000
2021-12-07 00:00:00,50441.91000000,38253.46877000
2021-12-08 00:00:00,50588.95000000,38425.92466000
2021-12-09 00:00:00,50471.19000000,37692.68665000
2021-12-10 00:00:00,47535.90000000,44233.57391000
2021-12-11 00:00:00,47140.54000000,28889.19358000
2021-12-12 00:00:00,49389.99000000,26017.93421000
2021-12-13 00:00:00,50053.90000000,50869.52093000
2021-12-14 00:00:00,46702.76000000,39955.98445000
2021-12-15 00:00:00,48336.95000000,10314.68238000
